Label,lumMean,lumSD,area,lwMean,lwSD,mwMean,mwSD,swMean,swSD
lekkersing2_meyeri_QR/3763_3766_c4,0.148248524,0.038890811,39.86968617,0.17050205,0.04159143,0.125994998,0.036605272,0.063908749,0.021789002
lekkersing2_meyeri_QR/3763_3766_c5,0.069275118,0.028670928,11.66945154,0.081243167,0.03091489,0.05730707,0.026750906,0.029132476,0.01526966
lekkersing2_meyeri_QR/3763_3766_c5,0.148248524,0.038890811,39.86968617,0.17050205,0.04159143,0.125994998,0.036605272,0.063908749,0.021789002
lekkersing2_meyeri_QR/3763_3766_c6,0.103278701,0.055760578,29.20408268,0.116469174,0.058203856,0.090088229,0.053475032,0.051228241,0.033018873
lekkersing2_meyeri_QR/3763_3766_p1,0.698776301,0.145131771,259.0401682,0.709203848,0.146209494,0.688348754,0.144174689,0.59056868,0.124228479
lekkersing2_meyeri_QR/3763_3766_p2,0.507694454,0.10943172,174.8590502,0.521296922,0.10913233,0.494091985,0.109910349,0.397282962,0.099179655
lekkersing2_meyeri_QR/3763_3766_p3,0.43824093,0.14641221,100.991625,0.444661169,0.146942149,0.431820691,0.145968543,0.380795,0.12670392
lekkersing2_meyeri_QR/3808_3811_a1b,0.399441568,0.170265232,28.85240445,0.43812766,0.180801194,0.360755475,0.159985787,0.159884198,0.084811325
lekkersing2_meyeri_QR/3808_3811_a2a,0.337525257,0.137960707,92.05310756,0.368169153,0.145491504,0.306881362,0.130697681,0.148412511,0.070068242
lekkersing2_meyeri_QR/3808_3811_a2b,0.178761101,0.062491552,36.42850085,0.199785514,0.067106558,0.157736687,0.058077674,0.059350858,0.029450623
lekkersing2_meyeri_QR/3808_3811_a4,0.312216294,0.159118446,74.20497272,0.34043287,0.167636858,0.283999719,0.150759487,0.142722032,0.091104669
lekkersing2_meyeri_QR/3808_3811_b1,0.637402196,0.192177395,668.6497928,0.652850763,0.19857053,0.621953629,0.18612943,0.498540493,0.133148837
lekkersing2_meyeri_QR/3808_3811_b2,0.670682262,0.260102478,462.8886728,0.69139493,0.264910961,0.649969594,0.255454385,0.488439697,0.200865014
lekkersing2_meyeri_QR/3808_3811_b3,0.370729017,0.138678345,7.763314594,0.400584228,0.141180749,0.340873806,0.136365474,0.20122142,0.099052959
lekkersing2_meyeri_QR/3808_3811_b4,0.27361743,0.15389376,235.9635757,0.29468739,0.159245597,0.25254747,0.148713949,0.148121168,0.098115471
lekkersing2_meyeri_QR/3808_3811_b5,0.265525704,0.096164862,26.49761557,0.289621752,0.100312307,0.241429656,0.092412394,0.134905238,0.058412677
lekkersing2_meyeri_QR/3808_3811_b6,0.242697674,0.102598271,22.06470469,0.26299406,0.107700337,0.222401288,0.098331489,0.137774682,0.070206642
lekkersing2_meyeri_QR/3808_3811_b7,0.24299273,0.058135881,24.16362871,0.255950303,0.05947044,0.230035157,0.057129584,0.156366542,0.043052364
lekkersing2_meyeri_QR/3808_3811_b8,0.116877906,0.070969717,116.5454082,0.130177662,0.075691228,0.103578151,0.066483935,0.073046565,0.042589078
lekkersing2_meyeri_QR/3808_3811_b9,0.598685751,0.130112963,63.64586638,0.620588287,0.13270112,0.576783214,0.127834804,0.429312598,0.098932321
lekkersing2_meyeri_QR/3808_3811_c1,0.132409465,0.052345136,25.77994581,0.155835345,0.056680037,0.108983586,0.04847769,0.042367324,0.022989191
lekkersing2_meyeri_QR/3808_3811_c2,0.15381212,0.050899505,14.79855842,0.178861169,0.055357769,0.128763071,0.046918437,0.055495398,0.025618978
lekkersing2_meyeri_QR/3808_3811_c3,0.15381212,0.050899505,14.79855842,0.178861169,0.055357769,0.128763071,0.046918437,0.055495398,0.025618978
lekkersing2_meyeri_QR/3808_3811_c4,0.148740694,0.047036131,11.47023491,0.172256387,0.052189915,0.125225001,0.042222915,0.055078749,0.019858573
lekkersing2_meyeri_QR/3808_3811_c5,0.233631408,0.060706619,33.49333555,0.265858193,0.067112112,0.201404624,0.054715915,0.095272489,0.026079513
lekkersing2_meyeri_QR/3808_3811_c6,0.233631408,0.060706619,33.49333555,0.265858193,0.067112112,0.201404624,0.054715915,0.095272489,0.026079513
lekkersing2_meyeri_QR/3808_3811_c7,0.233631408,0.060706619,33.49333555,0.265858193,0.067112112,0.201404624,0.054715915,0.095272489,0.026079513
lekkersing2_meyeri_QR/3808_3811_c8,0.17999789,0.057048322,10.11602328,0.207090006,0.062493176,0.152905774,0.051871789,0.07019732,0.02627962
lekkersing2_meyeri_QR/3808_3811_p1,0.637402196,0.192177395,668.6497928,0.652850763,0.19857053,0.621953629,0.18612943,0.498540493,0.133148837
lekkersing2_meyeri_QR/3808_3811_p2,0.670682262,0.260102478,462.8886728,0.69139493,0.264910961,0.649969594,0.255454385,0.488439697,0.200865014
Liebeberg_hookeri_x/0546_0549_a1a,0.084983509,0.0246306,36.0078007,0.091254988,0.0265731,0.07871203,0.0228592,0.042716779,0.013456628
Liebeberg_hookeri_x/0546_0549_a1b,0.076616485,0.019664554,41.08200196,0.082360632,0.021716332,0.070872339,0.0177549,0.037789982,0.009142683
Liebeberg_hookeri_x/0546_0549_b1,0.101340429,0.028578366,227.3178737,0.109674051,0.030009985,0.093006807,0.027297586,0.052328382,0.01207824
Liebeberg_hookeri_x/0546_0549_b2,0.189048918,0.022551342,22.13831725,0.201879882,0.023044945,0.176217955,0.022271576,0.093866776,0.013337774
Liebeberg_hookeri_x/0546_0549_b3,0.154743815,0.032563075,1126.802503,0.165698845,0.033934706,0.143788784,0.031384101,0.074111313,0.016377055
Liebeberg_hookeri_x/0546_0549_b4,0.132768602,0.023246582,150.7735477,0.144312694,0.024423315,0.121224509,0.02229391,0.061278896,0.011320157
Liebeberg_hookeri_x/0546_0549_g1,0.065623239,0.032573646,45.38027327,0.073408902,0.03459344,0.057837575,0.030799627,0.03763873,0.018874908
Liebeberg_hookeri_x/0546_0549_g2,0.083398268,0.044669089,104.8731688,0.091093664,0.046825575,0.075702872,0.042739806,0.045408765,0.023311229
Liebeberg_hookeri_x/0546_0549_u1,0.074956513,0.037461746,89.57233775,0.084143785,0.039400457,0.065769241,0.035791435,0.041861434,0.020209
Liebeberg_hookeri_x/0585_0588_a1a,0.107458774,0.026294835,123.9546473,0.114250116,0.028723589,0.100667431,0.02396847,0.065777029,0.012420751
Liebeberg_hookeri_x/0585_0588_a1b,0.100938453,0.027551143,84.30053555,0.107508,0.029426365,0.094368905,0.025796491,0.060779012,0.016376779
Liebeberg_hookeri_x/0585_0588_a2a,0.078652386,0.029104441,63.53002611,0.083320185,0.030877211,0.073984586,0.027427261,0.047927689,0.015475274
Liebeberg_hookeri_x/0585_0588_a2b,0.081844981,0.033154081,79.81264414,0.088132608,0.036208891,0.075557354,0.030161439,0.045540734,0.014177414
Liebeberg_hookeri_x/0585_0588_b1,0.187673128,0.045838917,854.843674,0.199383986,0.047626152,0.175962269,0.044169873,0.098737525,0.022841775
Liebeberg_hookeri_x/0585_0588_b10,0.184278973,0.028357516,14.45590923,0.199094239,0.029944514,0.169463707,0.026928429,0.082237683,0.013815569
Liebeberg_hookeri_x/0585_0588_b11,0.140045538,0.028984399,45.49750408,0.154276967,0.032758044,0.125814108,0.025449449,0.065318708,0.009134887
Liebeberg_hookeri_x/0585_0588_b12,0.158377732,0.021184795,30.35657905,0.17404317,0.022151926,0.142712294,0.020382217,0.069006079,0.011038419
Liebeberg_hookeri_x/0585_0588_b13,0.186368816,0.021431312,1.903513607,0.203073467,0.022003712,0.169664165,0.021045678,0.081500755,0.011463651
Liebeberg_hookeri_x/0585_0588_b14,0.132933946,0.023224962,100.3859521,0.14556426,0.024540866,0.120303632,0.02207689,0.058180618,0.012400937
Liebeberg_hookeri_x/0585_0588_b2,0.159796923,0.03220175,6.812793521,0.168532096,0.033276023,0.151061749,0.031313123,0.097672037,0.018359478
Liebeberg_hookeri_x/0585_0588_b3,0.219488528,0.052541962,756.1764889,0.236832826,0.054708544,0.202144229,0.050655356,0.101999542,0.029475642
Liebeberg_hookeri_x/0585_0588_b4,0.150213301,0.021068564,1.922195856,0.163978489,0.022152046,0.136448113,0.020209341,0.066337803,0.010390629
Liebeberg_hookeri_x/0585_0588_b5,0.146080063,0.019790204,0.672560969,0.159499597,0.020788181,0.132660529,0.019031191,0.068283999,0.00914957
Liebeberg_hookeri_x/0585_0588_b6,0.198951522,0.038983176,76.24641036,0.220787244,0.039229081,0.177115799,0.039010705,0.086380149,0.018963367
Liebeberg_hookeri_x/0585_0588_b7,0.191379033,0.053058371,240.7560689,0.206573018,0.055683465,0.176185048,0.050511978,0.087354538,0.024027116
Liebeberg_hookeri_x/0585_0588_b8,0.156936935,0.036712215,291.1379432,0.169394728,0.03812905,0.144479142,0.035508203,0.071027793,0.017430049
Liebeberg_hookeri_x/0585_0588_b9,0.18787285,0.024586878,73.02268448,0.206128105,0.026170624,0.169617596,0.023169337,0.078625216,0.010990606
Liebeberg_hookeri_x/0585_0588_c1,0.073407753,0.019007701,13.08380182,0.085187307,0.020219525,0.0616282,0.018052302,0.039431883,0.010624536
Liebeberg_hookeri_x/0585_0588_c2,0.086681405,0.024476566,17.89344307,0.099809449,0.025733214,0.073553361,0.023518279,0.045071506,0.01360949
Liebeberg_hookeri_x/0585_0588_c3,0.090775777,0.028622968,12.63542784,0.102484742,0.029795738,0.079066813,0.027701551,0.049901113,0.015670045
Liebeberg_hookeri_x/0585_0588_c4,0.075617998,0.024090498,16.63342915,0.087068016,0.025910737,0.06416798,0.022533817,0.040219136,0.013022328
Liebeberg_hookeri_x/0585_0588_c5,0.076467247,0.027163717,14.82125099,0.086615378,0.028716924,0.066319116,0.025891557,0.041952537,0.014650204
Liebeberg_hookeri_x/0585_0588_c6,0.07559414,0.025884251,12.60013914,0.086078407,0.02781944,0.065109873,0.024246185,0.040520872,0.013716918
Liebeberg_hookeri_x/0585_0588_c7,0.094525582,0.027062257,14.24210126,0.107676909,0.028143907,0.081374255,0.026230837,0.049873927,0.013812218
Liebeberg_hookeri_x/0585_0588_c8,0.087958016,0.02219255,13.17721306,0.100311996,0.022877153,0.075604037,0.021885536,0.046805173,0.013563301
Liebeberg_hookeri_x/0585_0588_p1,0.187673128,0.045838917,854.843674,0.199383986,0.047626152,0.175962269,0.044169873,0.098737525,0.022841775
Liebeberg_hookeri_x/0585_0588_p2,0.198951522,0.038983176,76.24641036,0.220787244,0.039229081,0.177115799,0.039010705,0.086380149,0.018963367
Liebeberg_hookeri_x/0591_0594_a1a,0.113195287,0.029372178,289.9468318,0.121089635,0.032030921,0.105300938,0.026839136,0.067073809,0.014107271
Liebeberg_hookeri_x/0591_0594_a1b,0.118861125,0.043172259,199.7385585,0.128407131,0.04495915,0.109315119,0.041652352,0.069505038,0.031733157
Liebeberg_hookeri_x/0591_0594_b1,0.179707656,0.038350409,273.2710823,0.197078232,0.04010688,0.162337081,0.036691134,0.076621626,0.016272639
Liebeberg_hookeri_x/0591_0594_b2,0.221301696,0.043582165,561.7361711,0.240923581,0.045211469,0.201679812,0.042123645,0.09484461,0.021951627
Liebeberg_hookeri_x/0591_0594_b3,0.163017265,0.031555434,149.8586656,0.180061532,0.033641962,0.145972999,0.029627019,0.064331621,0.013197971
Liebeberg_hookeri_x/0591_0594_b4,0.213139911,0.036655546,219.3593747,0.23087718,0.037422085,0.195402643,0.036021056,0.100430354,0.019565634
Liebeberg_hookeri_x/0591_0594_b5,0.061706964,0.013590663,2.214428201,0.068557023,0.014660466,0.054856905,0.012760555,0.032821745,0.007986667
Liebeberg_hookeri_x/0591_0594_b6,0.141257814,0.036098726,15.44983224,0.157519674,0.038684042,0.124995955,0.033669657,0.060949384,0.014122251
Liebeberg_hookeri_x/0591_0594_b7,0.137381582,0.035370191,228.5588708,0.152014468,0.038083968,0.122748695,0.032876589,0.063572896,0.015518641
Liebeberg_hookeri_x/0591_0594_b8,0.167733879,0.031193946,178.8529394,0.183653655,0.032839461,0.151814102,0.029691146,0.075892095,0.014297728
Liebeberg_hookeri_x/0591_0594_b9,0.135358182,0.029618655,20.92859776,0.148697451,0.031303487,0.122018912,0.028131479,0.063791435,0.014644257
Liebeberg_hookeri_x/0591_0594_c1,0.079654161,0.029363625,26.51583343,0.092282605,0.030702493,0.067025718,0.0283656,0.039538934,0.017668594
Liebeberg_hookeri_x/0591_0594_c2,0.056522903,0.032663832,36.40094268,0.064793373,0.035209888,0.048252433,0.03029316,0.031198291,0.017185214
Liebeberg_hookeri_x/0591_0594_p1,0.221301696,0.043582165,561.7361711,0.240923581,0.045211469,0.201679812,0.042123645,0.09484461,0.021951627
Liebeberg_hookeri_x/0591_0594_p2,0.221301696,0.043582165,561.7361711,0.240923581,0.045211469,0.201679812,0.042123645,0.09484461,0.021951627
Liebeberg_hookeri_x/0591_0594_p3,0.221301696,0.043582165,561.7361711,0.240923581,0.045211469,0.201679812,0.042123645,0.09484461,0.021951627
Liebeberg_hookeri_x/0591_0594_p4,0.163017265,0.031555434,149.8586656,0.180061532,0.033641962,0.145972999,0.029627019,0.064331621,0.013197971
Liebeberg_hookeri_x/0597_0600_a1a,0.068246607,0.02529021,196.1908634,0.072694915,0.027657448,0.063798299,0.023006508,0.038203998,0.010216997
Liebeberg_hookeri_x/0597_0600_a1b,0.051727881,0.021967078,211.2962105,0.054640834,0.023730472,0.048814927,0.020270273,0.030677486,0.010352703
Liebeberg_hookeri_x/0597_0600_b1,0.160130807,0.044278004,429.5093123,0.175591022,0.045905408,0.144670592,0.042814991,0.066024369,0.019922609
Liebeberg_hookeri_x/0597_0600_b10,0.103395816,0.027256087,38.39915019,0.115045994,0.029118751,0.091745637,0.025491441,0.044596145,0.010989825
Liebeberg_hookeri_x/0597_0600_b11,0.073248788,0.019004059,0.704089508,0.08032013,0.020179947,0.066177447,0.017921976,0.033392299,0.009636703
Liebeberg_hookeri_x/0597_0600_b12,0.175839831,0.028240314,75.46158119,0.192203791,0.029731802,0.15947587,0.026821841,0.065950717,0.011614112
Liebeberg_hookeri_x/0597_0600_b2,0.133774393,0.029859998,882.4427367,0.151389162,0.033452636,0.116159624,0.026620963,0.05252944,0.009317713
Liebeberg_hookeri_x/0597_0600_b3,0.159511666,0.026588504,20.75487729,0.181442037,0.028037399,0.137581295,0.025338077,0.058451971,0.010623605
Liebeberg_hookeri_x/0597_0600_b4,0.095971422,0.028473021,61.95987671,0.110839548,0.030999371,0.081103296,0.026253208,0.033973344,0.01049198
Liebeberg_hookeri_x/0597_0600_b5,0.147382644,0.032915988,43.19326412,0.167111481,0.034785267,0.127653807,0.031291887,0.057853923,0.013748454
Liebeberg_hookeri_x/0597_0600_b6,0.151831312,0.030611785,155.055222,0.167127096,0.032612206,0.136535527,0.028761991,0.06069208,0.013580719
Liebeberg_hookeri_x/0597_0600_b7,0.16061712,0.028218099,11.47350634,0.176778703,0.030437124,0.144455536,0.026161206,0.065377388,0.011902933
Liebeberg_hookeri_x/0597_0600_b8,0.135899811,0.029949289,49.34091132,0.14902921,0.032176201,0.122770411,0.027855284,0.053069021,0.01195978
Liebeberg_hookeri_x/0597_0600_b9,0.134751794,0.031395128,29.47087487,0.151313817,0.033080872,0.118189771,0.029804266,0.049694252,0.011892213
Liebeberg_hookeri_x/0597_0600_c1,0.061899914,0.016128202,16.3916241,0.072530929,0.017164117,0.051268899,0.01536882,0.028763269,0.008393681
Liebeberg_hookeri_x/0597_0600_c2,0.051030412,0.022588676,30.94000492,0.060316414,0.024608161,0.041744411,0.020865244,0.02502234,0.011783987
Liebeberg_hookeri_x/0597_0600_c3,0.044581466,0.018371349,33.34021453,0.052753709,0.01977158,0.036409224,0.017195405,0.021561169,0.010003708
Liebeberg_hookeri_x/0597_0600_c4,0.044581466,0.018371349,33.34021453,0.052753709,0.01977158,0.036409224,0.017195405,0.021561169,0.010003708
Liebeberg_hookeri_x/0597_0600_c5,0.054009283,0.024497589,36.72194593,0.062387093,0.026786571,0.045631473,0.022463006,0.028281239,0.011735464
Liebeberg_hookeri_x/0597_0600_p1,0.160130807,0.044278004,429.5093123,0.175591022,0.045905408,0.144670592,0.042814991,0.066024369,0.019922609
Liebeberg_hookeri_x/0597_0600_p2,0.133774393,0.029859998,882.4427367,0.151389162,0.033452636,0.116159624,0.026620963,0.05252944,0.009317713
Liebeberg_hookeri_x/0597_0600_p3,0.133774393,0.029859998,882.4427367,0.151389162,0.033452636,0.116159624,0.026620963,0.05252944,0.009317713
Liebeberg_hookeri_x/0597_0600_p4,0.133774393,0.029859998,882.4427367,0.151389162,0.033452636,0.116159624,0.026620963,0.05252944,0.009317713
Liebeberg_hookeri_x/0603_0606_a1a,0.079492007,0.027561528,121.5829716,0.083490761,0.030419509,0.075493253,0.024794671,0.053096185,0.010779344
Liebeberg_hookeri_x/0603_0606_a1b,0.089811026,0.030128924,123.5959347,0.094552448,0.033468348,0.085069603,0.026885711,0.059038281,0.011881575
Liebeberg_hookeri_x/0603_0606_a2a,0.069051271,0.020520495,128.028604,0.072541974,0.022483474,0.065560568,0.01865464,0.045700662,0.009099364
Liebeberg_hookeri_x/0603_0606_a2b,0.097081552,0.029452397,64.7095006,0.10329066,0.032341819,0.090872445,0.026654462,0.059440654,0.011736513
Liebeberg_hookeri_x/0603_0606_b1,0.154373712,0.028183318,26.75165712,0.16942988,0.029819333,0.139317545,0.026652046,0.069532298,0.014599375
Liebeberg_hookeri_x/0603_0606_b2,0.136772868,0.01610079,1.326065387,0.146594996,0.016729962,0.126950739,0.015833017,0.079256388,0.008977858
Liebeberg_hookeri_x/0603_0606_b3,0.162831968,0.04182933,286.0047035,0.174644798,0.044252476,0.151019138,0.039557946,0.075538794,0.016707821
Liebeberg_hookeri_x/0603_0606_b4,0.084625108,0.015916452,18.48605706,0.095146108,0.016982024,0.074104108,0.01499253,0.037688213,0.007449707
Liebeberg_hookeri_x/0603_0606_b5,0.157858921,0.058216686,2374.285834,0.167005513,0.060604258,0.148712329,0.056059216,0.088405386,0.028214279
Liebeberg_hookeri_x/0603_0606_b6,0.123974135,0.064455109,312.5529891,0.1354394,0.068781826,0.11250887,0.060181261,0.069740832,0.022843384
Liebeberg_hookeri_x/0603_0606_b7,0.116099571,0.045903153,603.3680518,0.127075636,0.050212991,0.105123507,0.041696812,0.059454574,0.01417907
Liebeberg_hookeri_x/0603_0606_b8,0.148028669,0.021194751,3.942917425,0.162000721,0.022079199,0.134056617,0.020413119,0.064925073,0.012880475
Liebeberg_hookeri_x/0603_0606_b9,0.13049727,0.034300737,1136.462939,0.14251313,0.037026402,0.11848141,0.031784272,0.069142607,0.014795775
Liebeberg_hookeri_x/0603_0606_c1,0.042992923,0.01924428,40.22398339,0.048255045,0.020850075,0.037730801,0.017815972,0.030084771,0.01010302
Liebeberg_hookeri_x/0603_0606_c2,0.042992923,0.01924428,40.22398339,0.048255045,0.020850075,0.037730801,0.017815972,0.030084771,0.01010302
Liebeberg_hookeri_x/0603_0606_c3,0.080035959,0.023048073,19.06296814,0.089068066,0.023440286,0.071003853,0.022889343,0.04772811,0.014344989
Liebeberg_hookeri_x/0603_0606_p1,0.162831968,0.04182933,286.0047035,0.174644798,0.044252476,0.151019138,0.039557946,0.075538794,0.016707821
Liebeberg_hookeri_x/0603_0606_p2,0.157858921,0.058216686,2374.285834,0.167005513,0.060604258,0.148712329,0.056059216,0.088405386,0.028214279
Liebeberg_hookeri_x/0603_0606_p3,0.116099571,0.045903153,603.3680518,0.127075636,0.050212991,0.105123507,0.041696812,0.059454574,0.01417907
Liebeberg_hookeri_x/0603_0606_p4,0.116099571,0.045903153,603.3680518,0.127075636,0.050212991,0.105123507,0.041696812,0.059454574,0.01417907
Liebeberg_hookeri_x/0603_0606_p5,0.130603787,0.034312451,1136.462939,0.142614465,0.037041133,0.118593109,0.031794629,0.069197808,0.014805638
Liebeberg_hookeri_x/0603_0606_p6,0.130603787,0.034312451,1136.462939,0.142614465,0.037041133,0.118593109,0.031794629,0.069197808,0.014805638
Liebeberg_hookeri_x/0609_0612_a1a,0.108588355,0.032488238,97.69113236,0.116364401,0.034756569,0.100812308,0.030384739,0.061051487,0.018812713
Liebeberg_hookeri_x/0609_0612_a1b,0.093917929,0.023731643,91.47386981,0.101059825,0.026047582,0.086776032,0.021548615,0.052879396,0.011186126
Liebeberg_hookeri_x/0609_0612_a2a,0.102369136,0.027289787,31.59135647,0.110238086,0.029446357,0.094500185,0.025254047,0.055225673,0.01466721
Liebeberg_hookeri_x/0609_0612_b1,0.155071811,0.042268102,169.9298019,0.169681343,0.044843988,0.140462279,0.039917165,0.07932337,0.021442932
Liebeberg_hookeri_x/0609_0612_b10,0.206123994,0.048311811,157.0555405,0.21833305,0.049985815,0.193914938,0.046845737,0.11047353,0.027980565
Liebeberg_hookeri_x/0609_0612_b11,0.168002822,0.037229654,58.36520523,0.180529818,0.038687884,0.155475827,0.035885049,0.07949314,0.019373105
Liebeberg_hookeri_x/0609_0612_b12,0.162386602,0.055605688,350.6832136,0.179269452,0.057422192,0.145503753,0.053935534,0.077703352,0.029954546
Liebeberg_hookeri_x/0609_0612_b13,0.185391596,0.046089953,134.9250464,0.20203298,0.048611768,0.168750212,0.04386637,0.089101899,0.022921376
Liebeberg_hookeri_x/0609_0612_b14,0.148924681,0.036088034,4.732608115,0.164155717,0.03842994,0.133693645,0.033848485,0.064515513,0.016797682
Liebeberg_hookeri_x/0609_0612_b15,0.185965204,0.028702932,21.04639156,0.201224702,0.030086806,0.170705707,0.027495696,0.09211937,0.014176499
Liebeberg_hookeri_x/0609_0612_b16,0.292587091,0.049710271,0.339598374,0.302277457,0.0531716,0.282896726,0.046428255,0.217403433,0.030906663
Liebeberg_hookeri_x/0609_0612_b17,0.227993933,0.057800267,558.5979645,0.245374118,0.060471749,0.210613748,0.055325328,0.11432472,0.032611634
Liebeberg_hookeri_x/0609_0612_b2,0.158145476,0.027905218,2.631887401,0.1661617,0.029211264,0.150129252,0.026802877,0.093789911,0.014723218
Liebeberg_hookeri_x/0609_0612_b3,0.268997788,0.044926792,14.47864608,0.287506766,0.045395897,0.250488811,0.044611759,0.142039321,0.026473563
Liebeberg_hookeri_x/0609_0612_b4,0.198017202,0.034067085,9.865768158,0.218324862,0.035980928,0.177709542,0.032329762,0.091687894,0.015017206
Liebeberg_hookeri_x/0609_0612_b5,0.11477053,0.036602329,205.818384,0.129615421,0.039573211,0.09992564,0.033954465,0.057342491,0.015007611
Liebeberg_hookeri_x/0609_0612_b6,0.211156886,0.023848666,0.296060121,0.224539973,0.02474341,0.197773798,0.02310861,0.102983059,0.010176053
Liebeberg_hookeri_x/0609_0612_b7,0.216337503,0.036023294,41.0391574,0.237051754,0.037407534,0.195623252,0.035005065,0.100625702,0.019713217
Liebeberg_hookeri_x/0609_0612_b8,0.155010749,0.02079501,0.420144143,0.168829159,0.021871368,0.141192339,0.019992182,0.068923943,0.012205206
Liebeberg_hookeri_x/0609_0612_b9,0.191188399,0.035296415,623.2152629,0.205276016,0.036883568,0.177100781,0.034061973,0.095206387,0.018057817
Liebeberg_hookeri_x/0609_0612_c1,0.148080185,0.041442085,23.31473455,0.163531449,0.042714313,0.13262892,0.040572451,0.081519658,0.026626426
Liebeberg_hookeri_x/0609_0612_c2,0.134198626,0.042678359,16.06343849,0.149210191,0.043958882,0.119187061,0.041812321,0.070928307,0.027180384
Liebeberg_hookeri_x/0609_0612_c3,0.169273012,0.058557024,30.61392268,0.184959917,0.060408007,0.153586107,0.057058956,0.097194363,0.040515606
Liebeberg_hookeri_x/0609_0612_c4,0.147862853,0.051206566,23.63691762,0.163134536,0.052562312,0.132591169,0.050123712,0.081383295,0.033205966
Liebeberg_hookeri_x/0609_0612_p1,0.155071811,0.042268102,169.9298019,0.169681343,0.044843988,0.140462279,0.039917165,0.07932337,0.021442932
Liebeberg_hookeri_x/0609_0612_p2,0.227993933,0.057800267,558.5979645,0.245374118,0.060471749,0.210613748,0.055325328,0.11432472,0.032611634
Liebeberg_hookeri_x/0609_0612_p3,0.227993933,0.057800267,558.5979645,0.245374118,0.060471749,0.210613748,0.055325328,0.11432472,0.032611634
Liebeberg_hookeri_x/0615_0618_a1a,0.081832842,0.032045867,119.4821867,0.088444556,0.035874427,0.075221128,0.028420037,0.047613622,0.014294294
Liebeberg_hookeri_x/0615_0618_a1b,0.081028005,0.028419412,157.7127308,0.086867655,0.031967547,0.075188355,0.025061909,0.048915375,0.011883614
Liebeberg_hookeri_x/0615_0618_c1,0.14751755,0.058344816,140.2121419,0.162689417,0.059650345,0.132345683,0.057436128,0.078747629,0.038876032
Liebeberg_hookeri_x/0615_0618_c2,0.146332882,0.054608721,144.7734308,0.162154112,0.056463485,0.130511652,0.053071384,0.075337907,0.034079443
Liebeberg_hookeri_x/0615_0618_g1,0.144642682,0.072974723,76.79952764,0.158185006,0.075379775,0.131100357,0.070819388,0.079339391,0.046565741
Liebeberg_hookeri_x/0615_0618_g2,0.125528652,0.058961667,138.332166,0.13585233,0.061599174,0.115204973,0.056641693,0.066300596,0.035020561
Liebeberg_hookeri_x/0624_0627_a1a,0.091932143,0.026391275,137.1545014,0.099614997,0.029647005,0.084249289,0.023327656,0.051931268,0.01135466
Liebeberg_hookeri_x/0624_0627_a1b,0.089335918,0.025585761,85.88820482,0.097036468,0.028925531,0.081635368,0.022446006,0.048818655,0.011674842
Liebeberg_hookeri_x/0624_0627_a2a,0.093524528,0.025922231,107.9483106,0.101473938,0.028767534,0.085575118,0.02330414,0.052334246,0.013295999
Liebeberg_hookeri_x/0624_0627_a2b,0.091156875,0.032928735,106.8876286,0.098408403,0.035279238,0.083905347,0.030828014,0.05283674,0.021145261
Liebeberg_hookeri_x/0624_0627_b1,0.152425169,0.0385418,492.946759,0.168141414,0.039752076,0.136708925,0.037521572,0.055796931,0.020889367
Liebeberg_hookeri_x/0624_0627_b2,0.11801636,0.036293167,596.2571856,0.129783786,0.0383214,0.106248934,0.034477246,0.046721122,0.015247262
Liebeberg_hookeri_x/0624_0627_b3,0.146845579,0.027980237,130.0396129,0.159400475,0.028850366,0.134290682,0.027270124,0.067629395,0.014388365
Liebeberg_hookeri_x/0624_0627_c1,0.080649059,0.023818374,58.86161156,0.093434629,0.02465426,0.067863489,0.023362556,0.037555899,0.014344008
Liebeberg_hookeri_x/0624_0627_c2,0.074664454,0.034697096,63.19792914,0.084404662,0.036187488,0.064924247,0.033449656,0.037994764,0.018879822
Liebeberg_hookeri_x/0624_0627_c3,0.072747219,0.021606601,25.88480028,0.084660402,0.022865877,0.060834037,0.020551413,0.034345111,0.013083199
Liebeberg_hookeri_x/0624_0627_c4,0.09206914,0.033047747,103.4268936,0.105818955,0.034805589,0.078319325,0.031527432,0.041817653,0.017738905
Liebeberg_hookeri_x/0630_0633_a1a,0.059538961,0.023466627,156.0760257,0.063789419,0.02549258,0.055288504,0.021558981,0.041335046,0.013250788
Liebeberg_hookeri_x/0630_0633_a1b,0.050306886,0.022387293,169.5449418,0.053512531,0.024096917,0.04710124,0.020763621,0.035885123,0.013572641
Liebeberg_hookeri_x/0630_0633_a2a,0.046377538,0.018412442,87.84907946,0.049254984,0.020061868,0.043500093,0.016860016,0.031578995,0.010556282
Liebeberg_hookeri_x/0630_0633_a3a,0.047092271,0.023037312,68.30164386,0.051235665,0.024306813,0.042948877,0.021998551,0.035403403,0.014955867
Liebeberg_hookeri_x/0630_0633_a3b,0.074571315,0.027228448,183.6371162,0.080215213,0.030163566,0.068927418,0.024437114,0.049994321,0.012148708
Liebeberg_hookeri_x/0630_0633_b1,0.178679125,0.046385513,1536.217417,0.196949308,0.049874969,0.160408942,0.043120363,0.079289271,0.020050006
Liebeberg_hookeri_x/0630_0633_b2,0.103849613,0.033350623,118.9816503,0.115328704,0.034754841,0.092370522,0.032144862,0.046666698,0.015370066
